address|balance
0x207ef80b5d60b6fbffc51f3a64b8c72036a5abbd|6685.0
0xa21442ab05340ade68c915f3c3399b9955f3f7eb|411.0374832687137
0xc282e6993fbe7a912ea047153ffd9274270e285b|139.939
0x9470cc36594586821821c5c996b6edc83b6d5a32|24.0
0xc1f39bd35dd9cec337b96f47c677818160df37b7|20.0
0x1e1c6351776ac31091397ecf16002d979a1b2d51|300.04721194297747
0xbd47f5f76e3b930fd9485209efa0d4763da07568|49.997786134203054
0x8a4f4a7f52a355ba105fca2072d3065fc8f7944b|500.0
0x716ba01ead2a91270635f95f25bfaf2dd610ca23|9660.990755642748
0xd9f1b26408f0ec67ad1d0d6fe22e8515e1740624|24.0
0x4c13980c32dcf3920b78a4a7903312907c1b123f|60.024
0x4bea288eea42c4955eb9faad2a9faf4783cbddac|13371.06786949
0xfa8e3b1f13433900737daaf1f6299c4887f85b5f|880.40481409
0x590acbda37290c0d3ec84fc2000d7697f9a4b15d|499.988257
0xbc9c95dfab97a574cea2aa803b5caa197cef0cff|420.0
0x1c6702b3b05a5114bdbcaeca25531aeeb34835f4|1066.9681883567973
0xde33d708a3b89e909eaf653b30fdc3a5d5ccb4b3|100.298173
0xcc6c03bd603e09de54e9c4d5ac6d41cbce715724|98.5
0x91c75e3cb4aa89f34619a164e2a47898f5674d9c|376.25443008321577
0xd34d708d7398024533a5a2b2309b19d3c55171bb|103.144229
0x12afbcba1427a6a39e7ba4849f7ab1c4358ac31b|20000.0
0x555ca9f05cc134ab54ae9bea1c3ff87aa85198ca|100.0
0x2f2bba1b1796821a766fce64b84f28ec68f15aea|20.0
0x4d6e8fe109ccd2158e4db114132fe75fecc8be5b|25.019
0xdba4796d0ceb4d3a836b84c96f910afc103f5ba0|166.666
0xa3facc50195c0b4933c85897fecc5bbd995c34b8|20.0
0xcad14f9ebba76680eb836b079c7f7baaf481ed6d|238.6
0x7c1df24a4f7fb2c7b472e0bb006cb27dcd164156|196.30650907155555
0x671bbca099ff899bab07ea1cf86965c3054c8960|22.958007
0x6966063aa5de1db5c671f3dd699d5abe213ee902|8000.0
0x2fee36a49ee50ecf716f1047915646779f8ba03f|35.22395354659214
0x0e3a28c1dfafb0505bdce19fe025f506a6d01ceb|2000.0
0x7640a37f8052981515bce078da93afa4789b5734|2000.0
0x550c306f81ef5d9580c06cb1ab201b95c748a691|665.8
0x84008a72f8036f3feba542e35078c057f32a8825|100.0
0x2fe0023f5722650f3a8ac01009125e74e3f82e9b|3000.0
0xcc943be1222cd1400a2399dd1b459445cf6d54a9|10.76513924365856
0x86a5f8259ed5b09e188ce346ee92d34aa5dd93fa|200.0
0xf5a5459fcdd5e5b273830df88eea4cb77ddadfb9|74.5
0xb216dc59e27c3d7279f5cd5bb2becfb2606e14d9|248.79996404478464
0x41a9a404fc9f5bfee48ec265b12523338e29a8bf|116.9783644992263
0x02089361a3fe7451fb1f87f01a2d866653dc0b07|39.976
0x0dbd417c372b8b0d01bcd944706bd32e60ae28d1|340.0
0xbe2346a27ff9b702044f500deff2e7ffe6824541|18.838358640978154
0xac6f68e837cf1961cb14ab47446da168a16dde89|1337.0
0x76f83ac3da30f7092628c7339f208bfc142cb1ee|65.67365601356725
0x185546e8768d506873818ac9751c1f12116a3bef|200.0
0x9c7b6dc5190fe2912963fcd579683ec7395116b0|50.830157822
0x637f5869d6e4695f0eb9e27311c4878aff333380|1969.212
0xc4088c025f3e85013f5439fb3440a17301e544fe|2325.0
0xb234035f7544463ce1e22bc553064684c513cd51|249.75
0x84cb7da0502df45cf561817bbd2362f451be02da|1199.99550825
0xd008513b27604a89ba1763b6f84ce688b346945b|199.99496
0x0b7bb342f01bc9888e6a9af4a887cbf4c2dd2caf|16000.0
0x9ab98d6dbb1eaae16d45a04568541ad3d8fe06cc|272.451
0x80977316944e5942e79b0e3abad38da746086519|38.8
0x2e6933543d4f2cc00b5350bd8068ba9243d6beb0|2000.0
0x467e0ed54f3b76ae0636176e07420815a021736e|42.87756240532225
0x98f4af3af0aede5fafdc42a081ecc1f89e3ccf20|9400.0
0xd0a7209b80cf60db62f57d0a5d7d521a69606655|160.0
0xb4dd5499daeb2507fb2de12297731d4c72b16bb0|20.0
0xfa8cf4e627698c5d5788abb7880417e750231399|672.5459275527357
0x84db1459bb00812ea67ecb3dc189b72187d9c501|148.851
0xcfd2728dfb8bdbf3bf73598a6e13eaf43052ea2b|170.0
0x86f4f40ad984fbb80933ae626e0e42f9333fdd41|1000.0
0x45a570dcc2090c86a6b3ea29a60863dde41f13b5|35.485695
0x7ac58f6ffc4f8107ae6e30378e4e9f99c57fbb24|40.0
0x6fcc2c732bdd934af6ccd16846fb26ef89b2aa9b|302.22636457863354
0xd2edd1ddd6d86dc005baeb541d22b640d5c7cae5|20.0
0x4c9a862ad115d6c8274ed0b944bdd6a5500510a7|100.0
0xd6eea898d4ae2b718027a19ce9a5eb7300abe3ca|27.475
0x024a098ae702bef5406c9c22b78bd4eb2cc7a293|4000.0
0xf2d5763ce073127e2cedde6faba786c73ca94141|2898.996827350679
0x7e71171f2949fa0c3ac254254b1f0440e5e6a038|40.0
0x261575e9cf59c8226fa7aaf91de86fb70f5ac3ae|19.998707
0xcd0b0257e783a3d2c2e3ba9d6e79b75ef98024d4|14.355872183650485
0x3b6e814f770748a7c3997806347605480a3fd509|2000.0
0x71213fca313404204ecba87197741aa9dfe96338|60.0
0x730447f97ce9b25f22ba1afb36df27f9586beb9b|133.08474051294485
0x61b902c5a673885826820d1fe14549e4865fbdc2|334.703
0x6bd457ade051795df3f2465c3839aed3c5dee978|99.608705
0x2339e9492870afea2537f389ac2f838302a33c06|2000.0
0xe237baa4dbc9926e32a3d85d1264402d54db012f|1560.9952589139693
0x7a33834e8583733e2d52aead589bd1affb1dd256|1000.0
0x7169724ee72271c534cad6420fb04ee644cb86fe|410.164
0x46504e6a215ac83bccf956befc82ab5a679371c8|219.9981523382413
0x7f1619988f3715e94ff1d253262dc5581db3de1c|900.0
0xccae0d3d852a7da3860f0636154c0a6ca31628d4|106.56
0x57d3df804f2beee6ef53ab94cb3ee9cf524a18d3|393.606
0x7b11673cc019626b290cbdce26046f7e6d141e21|185.00021784545774
0xc02471e3fc2ea0532615a7571d493289c13c36ef|20.0
0x2eba0c6ee5a1145c1c573984963a605d880a7a20|500.0
0x19ecf2abf40c9e857b252fe1dbfd3d4c5d8f816e|2000.0
0x6bd3e59f239fafe4776bb9bddd6bee83ba5d9d9f|109.9980129036199
0x3a4da78dce05aeb87de9aead9185726da1926798|200.0
0x7539333046deb1ef3c4daf50619993f444e1de68|1182.0
0x298887bab57c5ba4f0615229d7525fa113b7ea89|20.988100813636397
0x97d9e46a7604d7b5a4ea4ee61a42b3d2350fc3ed|2000.0
0x9932ef1c85b75a9b2a80057d508734c51085becc|50.17
0x7f4b5e278578c046cceaf65730a0e068329ed5b6|1000.9240379614672
0x01b5b5bc5a117fa08b34ed1db9440608597ac548|200.0
0x5e90c85877198756b0366c0e17b28e52b446505a|106.601619898846
0x96aa573fed2f233410dbae5180145b23c31a02f0|1730.0
0xea2c197d26e98b0da83e1b72c787618c979d3db0|20.17231949
0x554336ee4ea155f9f24f87bca9ca72e253e12cd2|147.52239246
0x53c0bb7fc88ea422d2ef7e540e2d8f28b1bb8183|20.0
0x2bade91d154517620fd4b439ac97157a4102a9f7|4000.0
0x90c41eba008e20cbe927f346603fc88698125969|42.0
0x0e6dfd553b2e873d2aec15bd5fbb3f8472d8d394|12000.0
0x43d5a71ce8b8f8ae02b2eaf8eaf2ca2840b93fb6|64.7195990357206
0xf3c4716d1ee5279a86d0163a14618181e16136c7|128.9226262597466
0x08da3a7a0f452161cfbcec311bb68ebfdee17e88|2000.0
0x0b7fc9ddf70576f6330669eaaa71b6a831e99528|178.42084513237216
0xf1624d980b65336feac5a6d54125005cfcf2aacb|2000.0
0x2d0dec51a6e87330a6a8fa2a0f65d88d4abcdf73|52.45666573015236
0xb8bc9bca7f71b4ed12e620438d620f53c114342f|500.0
0xdc5305b4020a06b49d657c7ca34c35c91c5f2c56|7045.99
0xf96488698590dc3b2c555642b871348dfa067ad5|500.0
0xfc39be41094b1997d2169e8264c2c3baa6c99bc4|200.59992700048667
0xdaa776a6754469d7b9267a89b86725e740da0fa0|130.95159201717505
0x4429a29fee198450672c0c1d073162250bec6474|999.2
0x98397342ec5f3d4cb877e54ef5d6f1d366731bd4|213.98382574197817
0x64cf0935bf19d2cebbecd8780d27d2e2b2c34166|27.734317588
0x7f5ae05ae0f8cbe5dfe721f044d7a7bef4c27997|60.0
0x976a18536af41874426308871bcd1512a775c9f8|30.564650376625096
0x0b71f554122469ef978e2f1fefd7cbb410982772|1879.999139
0xd7d7f2caa462a41b3b30a34aeb3ba61010e2626f|2000.0
0x000d836201318ec6899a67540690382780743280|200.0
0x8b57b2bc83cc8d4de331204e893f2f3b1db1079a|40.0
0xcd7f09d7ed66d0c38bc5ad4e32b7f2b08dc1b30d|577.798677
0xb14ddb0386fb606398b8cc47565afae00ff1d66a|2973.024
0xef76a4cd8febcbc9b818f17828f8d93473f3f3cb|99.99427015
0xf56048dd2181d4a36f64fcecc6215481e42abc15|98.993028
0x577aeee8d4bc08fc97ab156ed57fb970925366be|154.02274621
0xe5968797468ef767101b761d431fce14abffdbb4|8040.0
0x98e2b6d606fd2d6991c9d6d4077fdf3fdd4585da|901.52
0x5ed56115bd6505a88273df5c56839470d24a2db7|10.0001179831139
0x50584d9206a46ce15c301117ee28f15c30e60e75|13.4
0x19732bf973055dbd91a4533adaa2149a91d38380|1749.99746818
0x99fe0d201228a753145655d428eb9fd94985d36d|1939.268
0xc4c15318d370c73318cc18bdd466dbaa4c6603bf|20.02977739101955
0x5f93ff832774db5114c55bb4bf44ccf3b58f903f|616.9196265603944
0x5691dd2f6745f20e22d2e1d1b955aa2903d65656|1969.606
0x3cb179cb4801a99b95c3b0c324a2bdc101a65360|26.0
0x27830c5f6023afaaf79745676c204a0faccda0ba|240.0
0xa567770b6ae320bdde50f904d663e746a61dace6|1000.0092440123233
0x36df8f883c1273ec8a171f7a33cfd649b1fe6075|17.04817716456
0xc0e457bd56ec36a1246bfa3230fff38e5926ef22|1940.0
0x4eead40aad8c73ef08fc84bc0a92c9092f6a36bf|26.74
0xeed384ef2d41d9d203974e57c12328ea760e08ea|289.9737973204891
0x496e319592b341eaccd778dda7c8196d54cac775|9250.0
0x4ad95d188d6464709add2555fb4d97fe1ebf311f|32.934944
0x2273bad7bc4e487622d175ef7a66988b6a93c4ee|20.0
0x63c2a3d235e5eeabd0d4a6afdb89d94627396495|1011.61478255
0x666746fb93d1935c5a3c684e725010c4fad0b1d8|20.0
0x9a4ca8b82117894e43db72b9fa78f0b9b93ace09|50.0
0x637be71b3aa815ff453d5642f73074450b64c82a|2000.0
0x68c7d1711b011a33f16f1f55b5c902cce970bdd7|152.0
0x3ae160e3cd60ae31b9d6742d68e14e76bd96c517|30.0
0xb71a13ba8e95167b80331b52d69e37054fe7a826|200.0
0x1f88f8a1338fc7c10976abcd3fb8d38554b5ec9c|13.4
0xa1b47c4d0ed6018842e6cfc8630ac3a3142e5e6b|20.0
0xe308435204793764f5fcbe65eb510f5a744a655a|177.9931406617
0x5f375b86600c40cca8b2676b7a1a1d1644c5f52c|78.838
0x6d63d38ee8b90e0e6ed8f192eda051b2d6a58bfd|33.3406669333718
0x047d5a26d7ad8f8e70600f70a398ddaa1c2db26f|22.8674888
0x9ba53dc8c95e9a472feba2c4e32c1dc4dd7bab46|1337.0
0x1b7ed974b6e234ce81247498429a5bd4a0a2d139|2000.0
0x8e073bad25e42218615f4a0e6b2ea8f8de2230c0|2402.5
0xf37b426547a1642d8033324814f0ede3114fc212|401.1
0x9795f64319fc17dd0f8261f9d206fb66b64cd0c9|200.0
0x8392e53776713578015bff4940cf43849d7dcba1|45.29628386162036
0x278c0bde630ec393b1e7267fc9d7d97019e4145b|2000.0
0x900194c4b1074305d19de405b0ac78280ecaf967|799.9700292717778
0x612667f172135b950b2cd1de10afdece6857b873|1000.0
0xcb42b44eb5fd60b5837e4f9eb47267523d1a229c|233.65157640263084
0x32bb2e9693e4e085344d2f0dbd46a283e3a087fd|83.014419089
0xe13b3d2bbfdcbc8772a23315724c1425167c5688|290.03610064
0x756b84eb85fcc1f4fcdcc2b08db6a86e135fbc25|500.990987127
0x29cc804d922be91f5909f348b0aaa5d21b607830|4000.0
0xac9fff68c61b011efbecf038ed72db97bb9e7281|4167.876921147
0x1d96bcd58457bbf1d3c2a46ffaf16dbf7d836859|77.03254424493832
0x30acd858875fa24eef0d572fc7d62aad0ebddc35|39.37453913557126
0x7be8ccb4f11b66ca6e1d57c0b5396221a31ba53a|20.0
0xdb34745ede8576b499db01beb7c1ecda85cf4abe|80.0
0xd843ee0863ce933e22f89c802d31287b9671e81c|13.37
0xd5550caaf743b037c56fd2558a1c8ed235130750|5347.618
0xa35c19132cac1935576abfed6c0495fb07881ba0|101.99762972243116
0xade6f8163bf7c7bb4abe8e9893bd0cc112fe8872|105.597984
0x6ec96d13bdb24dc7a557293f029e02dd74b97a55|4000.0
0xacbc2d19e06c3babbb5b6f052b6bf7fc37e07229|200.0
0xd71fb130f0150c565269e00efb43902b52a455a6|200.0
0xab7e0b83ed9a424c6d1e6a6f87a4dbf06409c7d6|2400.0
0xf7f91e7acb5b8129a306877ce3168e6f438b66a1|176.0
0x72b90a4dc097239492c5b9777dcd1e52ba2be2c2|405.839242255
0x0dd4e674bbadb1b0dc824498713dce3b5156da29|170.0
0xe8a91da6cf1b9d65c74a02ec1f96eecb6dd241f3|350.9704463436098
0x2f66bfbf2262efcc8d2bd0444fc5b0696298ff1e|34.99395293233358
0x29bdc4f28de0180f433c2694eb74f5504ce94337|31.022873420726494
0xf8f226142a428434ab17a1864a2597f64aab2f06|172.473
0xbd9e56e902f4be1fc8768d8038bac63e2acbbf8e|104.9696748
0x9da3302240af0511c6fd1857e6ddb7394f77ab6b|8828.941461197
0x698ab9a2f33381e07c0c47433d0d21d6f336b127|20.0
0xfead1803e5e737a68e18472d9ac715f0994cc2be|500.0
0x63e88e2e539ffb450386b4e46789b223f5476c45|2958.994372
0x78f5c74785c5668a838072048bf8b453594ddaab|400.0
0x8234f463d18485501f8f85ace4972c9b632dbccc|2000.0
0x1ba9f7997e5387b6b2aa0135ac2452fe36b4c20d|850.0
0x140ca28ff33b9f66d7f1fc0078f8c1eef69a1bc0|30.694005108950318
0x1fddd85fc98be9c4045961f40f93805ecc4549e5|14.636726007777778
0x75c11d024d12ae486c1095b7a7b9c4af3e8edeb9|20.0
0x78859c5b548b700d9284cee4b6633c2f52e529c2|138.877144921
0xd8d64384249b776794063b569878d5e3b530a4b2|177.569
0xa7775e4af6a23afa201fb78b915e51a515b7a728|120.0
0xea60436912de6bf187d3a472ff8f5333a0f7ed06|19.7
0xc9d76446d5aadff80b68b91b08cd9bc8f5551ac1|714.0
0xbaa4b64c2b15b79f5f204246fd70bcbd86e4a92a|130.01213896817606
0xdeb1bc34d86d4a4dde2580d8beaf074eb0e1a244|42.89161643022908
0xc325c352801ba883b3226c5feb0df9eae2d6e653|2000.889227
0x6ddb6092779d5842ead378e21e8120fd4c6bc132|25.93463844
0xc04069dfb18b096c7867f8bee77a6dc7477ad062|2674.0
0xa166f911c644ac3213d29e0e1ae010f794d5ad26|2000.0
0x2d90b415a38e2e19cdd02ff3ad81a97af7cbf672|19.817243271651943
0x8d620bde17228f6cbba74df6be87264d985cc179|10.745002465530549
0x52f15423323c24f19ae2ab673717229d3f747d9b|259.0566466107477
0x94c055e858357aaa30cf2041fa9059ce164a1f91|19999.0
0xafa1d5ad38fed44759c05b8993c1aa0dace19f40|80.0
0x392433d2ce83d3fb4a7602cca3faca4ec140a4b0|51.0
0xf3eb1948b951e22df1617829bf3b8d8680ec6b68|4000.0
0xbe4e7d983f2e2a636b1102ec7039efebc842e98d|66.0
0x2b101e822cd962962a06800a2c08d3b15d82b735|152.0
0x4acfa9d94eda6625c9dfa5f9f4f5d107c4031fdf|39.4
0x7e8649e690fc8c1bfda1b5e186581f649b50fe33|98.5
0x55d42eb495bf46a634997b5f2ea362814918e2b0|106.128
0x4ed14d81b60b23fb25054d8925dfa573dcae6168|340.0
0x16019a4dafab43f4d9bf4163fae0847d848afca2|25.06
0xdaa63cbda45dd487a3f1cd4a746a01bb5e060b90|1989.514371942
0x6d20ef9704670a500bb269b5832e859802049f01|50.61836135000998
0x61adf5929a5e2981684ea243baa01f7d1f5e148a|110.302
0xd6f4a7d04e8faf20e8c6eb859cf7f78dd23d7a15|131.784
0x86cdb7e51ac44772be3690f61d0e59766e8bfc18|4000.0
0x46a430a2d4a894a0d8aa3feac615361415c3f81f|2000.0
0x48f883e567b436a27bb5a3124dbc84dec775a800|771.84
0xc1827686c0169485ec15b3a7c8c01517a2874de1|40.0
0x049c5d4bc6f25d4e456c697b52a07811ccd19fb1|74.981508224
0x63666755bd41b5986997783c13043008242b3cb5|114.792072283
0xb6e8afd93dfa9af27f39b4df06076710bee3dfab|25.0
0x72cd048a110574482983492dfb1bd27942a696ba|2000.0
0x7a48d877b63a8f8f9383e9d01e53e80c528e955f|8000.0
0x368c5414b56b8455171fbf076220c1cba4b5ca31|644.94869024
0xfbf75933e01b75b154ef0669076be87f62dffae1|324.09262873061164
0xd53c567f0c3ff2e08b7d59e2b5c73485437fc58d|350.339849248
0xd81bd54ba2c44a6f6beb1561d68b80b5444e6dc6|193.4866641
0x9a990b8aeb588d7ee7ec2ed8c2e64f7382a9fee2|33.518
0x113612bc3ba0ee4898b49dd20233905f2f458f62|14000.0
0x535201a0a1d73422801f55ded4dfaee4fbaa6e3b|100.94148728641287
0x45ca9862003b4e40a3171fb5cafa9028cac8de19|4496.872392980147
0xd07e511864b1cf9969e3560602829e32fc4e71f5|50.0
0xb43657a50eecbc3077e005d8f8d94f377876bad4|35.46
0x738ca94db7ce8be1c3056cd6988eb376359f3353|25500.0
0x0e2094ac1654a46ba1c4d3a40bb8c17da7f39688|358.0
0x94449c01b32a7fa55af8104f42cdd844aa8cbc40|8547.999118
0x604cdf18628dbfa8329194d478dd5201eecc4be7|23.0
0x5c3d19441d196cb443662020fcad7fbb79b29e78|14.3
0x8af626a5f327d7506589eeb7010ff9c9446020d2|334.20543666389074
0xd5ea472cb9466018110af00c37495b5c2c713112|4997.8
0x5aed0e6cfe95f9d680c76472a81a2b680a7f93e2|197.0
0xd2a80327cbe55c4c7bd51ff9dde4ca648f9eb3f8|50.0
0x500c16352e901d48ba8d04e2c767121772790b02|33.69944512977807
0x2afb058c3d31032b353bf24f09ae20d54de57dbe|129.44510177
0xc760971bbc181c6a7cf77441f24247d19ce9b4cf|2000.0
0x8f717ec1552f4c440084fba1154a81dc003ebdc0|4020.17347038
0x3eaf316b87615d88f7adc77c58e712ed4d77966b|100.141
0xd48e3f9357e303513841b3f84bda83fc89727587|1000.0
0x514632efbd642c04de6ca342315d40dd90a2dba6|914.8882369877783
0xde42fcd24ce4239383304367595f068f0c610740|45.12
0x9c581a60b61028d934167929b22d70b313c34fd0|15.776851736777777
0x41c3c2367534d13ba2b33f185cdbe6ac43c2fa31|4000.0
0x4361d4846fafb377b6c0ee49a596a78ddf3516a3|2488.9903434553
0xbc9e0ec6788f7df4c7fc210aacd220c27e45c910|500.0
0x35a6885083c899dabbf530ed6c12f4dd3a204cf5|163.999748
0x9c9f3b8a811b21f3ff3fe20fe970051ce66a824f|111.726056
0xb6aacb8cb30bab2ae4a2424626e6e12b02d04605|261.55665952984066
0x40e2440ae142c880366a12c6d4102f4b8434b62a|22.854060779822518
0xdf60f18c812a11ed4e2776e7a80ecf5e5305b3d6|900.0
0x1cb5f33b4d488936d13e3161da33a1da7df70d1b|199.99894
0x19df9445a81c1b3d804aeaeb6f6e204e4236663f|10.0007
0x9f9fe0c95f10fee87af1af207236c8f3614ef02f|483.8987870579095
0x704ae21d762d6e1dde28c235d13104597236db1a|2000.0
0xa6101c961e8e1c15798ffcd0e3201d7786ec373a|15.078069357777778
0x8eb51774af206b966b8909c45aa6722748802c0c|500.0
0x70a03549aa6168e97e88a508330a5a0bea74711a|199.99349702
0x679b9a109930517e8999099ccf2a914c4c8dd934|60.0
0x0a4a011995c681bc999fdd79754e9a324ae3b379|70.23823059078295
0x047e87c8f7d1fce3b01353a85862a948ac049f3e|578.9826874546922
0x9df057cd03a4e27e8e032f857985fd7f01adc8d7|2000.0
0x1b3cb81e51011b549d78bf720b0d924ac763a7c2|243300.00438463912
0x7f0b90a1fdd48f27b268feb38382e55ddb50ef0f|100.863293092
0xa8285539869d88f8a961533755717d7eb65576ae|200.0
0x122f56122549d168a5c5e267f52662e5c5cce5c8|70.982419826
0x6af8e55969682c715f48ad4fc0fbb67eb59795a3|2000.0
0x5c312a56c784b122099b764d059c21ece95e84ca|95.0
0x352e77c861696ef96ad54934f894aa8ea35151dd|1000.0
0x35106ba94e8563d4b3cb3c5c692c10e604b7ced8|48.82097392
0x6be9030ee6e2fbc491aca3de4022d301772b7b7d|26.74
0x28efae6356509edface89fc61a7fdcdb39eea8e5|5348.0
0x8ce4949d8a16542d423c17984e6739fa72ceb177|299.94663240458465
0xf0e1dfa42adeac2f17f6fdf584c94862fd563393|129.79419030919087
0x8668af868a1e98885f937f2615ded6751804eb2d|20.0
0xe5102c3b711b810344197419b1cd8a7059f13e32|299.999
0x459393d63a063ef3721e16bd9fde45ee9dbd77fb|1968.818
0xb535f8db879fc67fec58824a5cbe6e5498aba692|26.24434284465997
0x68f525921dc11c329b754fbf3e529fc723c834cd|1610.0
0xff207308ced238a6c01ad0213ca9eb4465d42590|200.07363871353434
0x33380c6fff5acd2651309629db9a71bf3f20c5ba|16100.001
0xd9d370fec63576ab15b318bf9e58364dc2a3552a|100.0
0x6e2eab85dc89fe29dc0aa1853247dab43a523d56|80.0
0x0d3265d3e7bdb93d5e8e8b1ca47f210a793ecc8e|200.0
0x1ebacb7844fdc322f805904fbf1962802db1537c|2626.9985448841076
0x5f23ba1f37a96c45bc490259538a54c28ba3b0d5|1200.0
0xa30e0acb534c9b3084e8501da090b4eb16a2c0cd|22.98425
0xb1c328fb98f2f19ab6646f0a7c8c566fda5a8540|2500.0
0xa80cb1738bac08d4f9c08b4deff515545fa8584f|10.075662055015597
0x6e96faeda3054302c45f58f161324c99a3eebb62|20.0
0x9bacd3d40f3b82ac91a264d9d88d908eac8664b9|4128.928378434
0xe9c6dfae97f7099fc5f4e94b784db802923a1419|48.8
0x560da37e956d862f81a75fd580a7135c1b246352|938.886867602
0x16be75e98a995a395222d00bd79ff4b6e638e191|198.97544538085447
0x8009a7cbd192b3aed4adb983d5284552c16c7451|4000.0
0x7a7068e1c3375c0e599db1fbe6b2ea23b8f407d2|2000.0
0x08504f05643fab5919f5eea55925d7a3ed7d807a|20.0
0xa639acd96b31ba53b0d08763229e1f06fd105e9d|1049.8676611295327
0x8f473d0ab876ddaa15608621d7013e6ff714b675|325.35047516
0xbf2aea5a1dcf6ed3b5e8323944e983fedfd1acfb|312.16900171087497
0x2720f9ca426ef2f2cbd2fecd39920c4f1a89e16d|2000.0
0x4280a58f8bb10b9440de94f42b4f592120820191|565.762019
0x0ea2a210312b3e867ee0d1cc682ce1d666f18ed5|9314.494392051343
0xcf264e6925130906c4d7c18591aa41b2a67f6f58|2000.0
0xfd686de53fa97f99639e2568549720bc588c9efc|1969.606
0x6de02f2dd67efdb7393402fa9eaacbcf589d2e56|1182.0
0x40df495ecf3f8b4cef2a6c189957248fe884bc2b|49.97467932048908
0xabde147b2af789eaa586547e66c4fa2664d328a4|247.545
0x9ca42ee7a0b898f6a5cc60b5a5d7b1bfa3c33231|1898.9976227100854
0x7f01dc7c3747ca608f983dfc8c9b39e755a3b914|206.98
0xed60c4ab6e540206317e35947a63a9ca6b03e2cb|57.275
0xa6f93307f8bce03195fece872043e8a03f7bd11a|1408.77813156
0x3deae43327913f62808faa1b6276a2bd6368ead9|79.986514
0x3bd9a06d1bd36c4edd27fc0d1f5b088ddae3c72a|395.120823485
0x7fef8c38779fb307ec6f044bebe47f3cfae796f1|168.561
0x0a2ade95b2e8c66d8ae6f0ba64ca57d783be6d44|4000.0
0x3a4297da3c555e46c073669d0478fce75f2f790e|1969.606
0x67a80e0190721f94390d6802729dd12c31a895ad|1505.957868
0x7d34803569e00bd6b59fff081dfa5c0ab4197a62|12.472113884401695
0x3aa07a34a1afc8967d3d1383b96b62cf96d5fa90|212.63675844832662
0x557f5e65e0da33998219ad4e99570545b2a9d511|1063.96429751
0x06d6cb308481c336a6e1a225a912f6e6355940a1|99.99578970073831
0x77cc02f623a9cf98530997ea67d95c3b491859ae|1354.9
0x9243d7762d77287b12638688b9854e88a769b271|1000.0
0x84e9cf8166c36abfa49053b7a1ad4036202681ef|2000.0
0x10f4bff0caa5027c0a6a2dcfc952824de2940909|2000.0
0x3700e3027424d939dbde5d42fb78f6c4dbec1a8f|40.0
0xa03a3dc7c533d1744295be955d61af3f52b51af5|40.0
0x8775a610c502b9f1e6ad4cdadb8ce29bff75f6e4|83.98552820056446
0x44901e0d0e08ac3d5e95b8ec9d5e0ff5f12e0393|417.5
0x56fc1a7bad4047237ce116146296238e078f93ad|178.0
0x9a6708ddb8903c289f83fe889c1edcd61f854423|1000.0
0xf558a2b2dd26dd9593aae04531fd3c3cc3854b67|46.1984126
0x416c86b72083d1f8907d84efd2d2d783dffa3efb|500.37206104920944
0x7ddd57165c87a2707f025dcfc2508c09834759bc|2155.0
0x2376ada90333b1d181084c97e645e810aa5b76f1|10.246598
0xad1d68a038fd2586067ef6d135d9628e79c2c924|1495.12445012
0xdefddfd59b8d2c154eecf5c7c167bf0ba2905d3e|69.58593918971674
0xac122a03cd058c122e5fe17b872f4877f9df9572|1969.606
0x2dca0e449ab646dbdfd393a96662960bcab5ae1e|40000.0033
0x3a10888b7e149cae272c01302c327d0af01a0b24|17.0
0x425177eb74ad0a9d9a5752228147ee6d6356a6e6|13.37
0xc2d1778ef6ee5fe488c145f3586b6ebbe3fbb445|50.1155495291
0x118c18b2dce170e8f445753ba5d7513cb7636d2d|8800.0
0xb44815a0f28e569d0e921a4ade8fb2642526497a|55.5
0x1327d759d56e0ab87af37ecf63fe01f310be100a|659.2
0xe8d942d82f175ecb1c16a405b10143b3f46b963a|568.6
0x94644ad116a41ce2ca7fbec609bdef738a2ac7c7|49.97467932048908
0x610fd6ee4eebab10a8c55d0b4bd2e7d6ef817156|20.002
0xfdeaac2acf1d138e19f2fc3f9fb74592e3ed818a|668.5
0xc70fa45576bf9c865f983893002c414926f61029|80.169193
0xc6ee35934229693529dc41d9bb71a2496658b88e|19700.0
0x6edf7f5283725c953ee64317f66188af1184b033|8050.0
0xe8fc36b0131ec120ac9e85afc10ce70b56d8b6ba|85.98946117094994
0x6679aeecd87a57a73f3356811d2cf49d0c4d96dc|600.0
0x52cd20403ba7eda6bc307a3d63b5911b817c1263|20.0
0x7086b4bde3e35d4aeb24b825f1a215f99d85f745|1999.8
0xf7b29b82195c882dab7897c2ae95e77710f57875|777.993994
0x107379d4c467464f235bc18e55938aad3e688ad7|50.0
0x07af938c1237a27c9030094dcf240750246e3d2c|75.8888547506513
0x1f174f40a0447234e66653914d75bc003e5690dc|160.0
0x5ce2e7ceaaa18af0f8aafa7fbad74cc89e3cd436|20000.001
0x7608f437b31f18bc0b64d381ae86fd978ed7b31f|50.0
0xc6dbdb9efd5ec1b3786e0671eb2279b253f215ed|1000.0
0x9156d18029350e470408f15f1aa3be9f040a67c6|1000.0
0x85d0d88754ac84b8b21ba93dd2bfec72626faba8|317.1850787720764
0xb287f7f8d8c3872c1b586bcd7d0aedbf7e732732|20.0
0x0bb54c72fd6610bfa4363397e020384b022b0c49|44.97921943092567
